415476.367,2278347.641
415877.067,2278252.602
416356.162,2278309.862
416793.101,2278523.393
417176.915,2278887.92
417269.198,2279188.773
417496.106,2279449.388
417467.742,2279614.049
417914.97,2279867.686
417970.717,2280339.884
418176.829,2280550.044
418437.438,2280663.497
418717.933,2280925.896
419180.314,2281027.41
419339.732,2281032.223
419806.66,2280862.042
419878.638,2280805.315
419850.274,2280347.816
420072.071,2280209.682
420217.592,2280238.045
420271.237,2280167.81
420568.165,2280209.682
420656.801,2280408.226
420712.364,2280408.226
420787.77,2280464.953
420933.291,2280408.226
421107.916,2280379.863
421339.427,2280505.243
421495.356,2280493.317
422062.626,2280635.134
422090.989,2280578.407
421892.445,2280443.729
421864.081,2280351.499
421864.081,2280304.795
421955.76,2280189.648
422054.998,2280238.045
422147.716,2280238.045
422184.239,2280152.955
422370.023,2280096.228
422488.078,2280124.591
422629.895,2280011.137
422874.063,2280039.501
424799.757,2280096.228
425870.843,2280096.228
426029.163,2280124.591
426232.057,2280124.591
426802.994,2279792.677
426912.781,2279670.776
426969.508,2279699.139
427093.787,2279802.37
427238.837,2280055.66
427224.779,2280720.224
427394.96,2281086.704
427652.755,2281315.857
427523.867,2281672.935
427560.671,2281703.023
427706.958,2281712.946
427820.412,2281656.219
428101.29,2281414.305
428245.864,2281349.225
429068.405,2280795.585
429068.405,2280681.867
429031.917,2280390.409
429068.405,2280039.501
429193.456,2279869.32
429281.835,2279578.012
429554.844,2279114.227
429753.102,2278911.707
430032.764,2278763.144
430061.82,2278495.875
430288.035,2278536.236
430344.762,2278366.056
430655.546,2278184.724
430815.345,2278224.238
431025.486,2278499.05
431734.03,2278483.991
432122.506,2278432.709
433333.62,2277802.409
433823.523,2277355.442
433946.924,2277313.069
435085.958,2277212.24
436232.638,2277741.199
437195.852,2278826.521
437582.625,2278944.096
441168.01,2277835.776
442659.131,2277646.341
445116.648,2278177.743
446442.122,2278722.095
447199.954,2278891.858
448958.484,2278668.631
450358.609,2277667.592
450484.442,2277634.333
451906.464,2276740.244
452925.904,2276040.855
454258.759,2275462.874
454912.223,2274950.959
455923.093,2274478.598
458840.438,2273869.992
460554.49,2273786.147
462423.206,2274778.98
464096.044,2272896.896
468705.553,2268295.278
474748.184,2266741.09
480386.61,2268763.814
480795.893,2261533.862
481537.478,2254867.377
480792.967,2251349.163
473462.878,2244177.607
455207.033,2231837.336
449990.871,2226440.133
438376.54,2206723.827
427349.879,2202270.236
402211.237,2194221.579
376730.528,2187004.615
356327.181,2178794.984
335863.468,2169042.694
316734.491,2157774.573
306888.3,2150477.123
301737.159,2145325.982
300317.684,2146737.844
295264.51,2153173.716
294640.43,2154530.411
293962.082,2154910.286
293663.609,2158532.662
294206.287,2159075.341
294738.963,2159804.874
294738.963,2159835.072
294761.012,2159835.072
294823.141,2159920.162
294767.327,2159920.162
294767.327,2160003.373
294326.713,2160515.795
294200.057,2160515.795
294200.057,2160487.432
294171.693,2160487.432
294171.693,2160459.068
294143.33,2160459.068
294143.33,2160430.705
294114.967,2160430.705
294114.967,2160402.341
294086.603,2160402.341
294086.603,2160373.978
294029.876,2160373.978
294029.876,2160345.614
293944.786,2160345.614
293944.786,2160373.978
293888.059,2160373.978
293888.059,2160402.341
293831.332,2160402.341
293831.332,2160430.705
293774.605,2160430.705
293774.605,2160487.432
293746.241,2160487.432
293746.241,2160515.795
293774.605,2160515.795
293774.605,2160714.34
293746.241,2160714.34
293746.241,2160827.793
293717.878,2160827.793
293717.878,2161139.792
293689.514,2161139.792
293689.514,2161256.84
293150.608,2161877.242
293150.608,2161905.606
293122.245,2161905.606
293122.245,2161933.969
293065.518,2161933.969
293065.518,2161962.333
293037.154,2161962.333
293037.154,2162019.06
293008.791,2162019.06
293008.791,2162047.423
292980.427,2162047.423
292980.427,2162075.787
292952.064,2162075.787
292952.064,2162104.15
292866.973,2162104.15
292866.973,2162132.514
292810.246,2162132.514
292810.246,2162160.877
292753.519,2162160.877
292753.519,2162189.241
292725.156,2162189.241
292725.156,2162217.604
292668.429,2162217.604
292668.429,2162245.967
292640.066,2162245.967
292640.065,2162274.331
292583.339,2162274.331
292583.339,2162302.694
292554.975,2162302.694
292554.975,2162387.785
292526.612,2162387.785
292526.612,2162416.148
292611.702,2162416.148
292611.702,2162444.512
292583.339,2162444.512
292583.338,2162501.239
292554.975,2162501.239
292554.975,2162529.602
292526.612,2162529.602
292526.612,2162557.966
292498.248,2162557.966
292498.248,2162586.329
292413.158,2162586.329
292413.158,2162671.42
292384.794,2162671.42
292384.794,2162699.783
292356.431,2162699.783
292356.431,2162784.874
292328.067,2162784.874
292328.067,2162841.601
292384.794,2162841.601
292384.794,2162926.691
292413.158,2162926.691
292413.158,2162955.054
292441.521,2162955.054
292441.521,2162983.418
292554.975,2162983.418
292554.975,2163011.781
292781.883,2163011.781
292781.883,2163040.145
292810.246,2163040.145
292810.246,2163153.599
292838.61,2163153.599
292838.61,2163181.962
292866.973,2163181.962
292866.973,2163238.689
292895.337,2163238.689
292895.337,2163295.416
292923.7,2163295.416
292923.7,2163352.143
293008.791,2163352.143
293008.791,2163380.507
293122.245,2163380.507
293122.245,2163408.87
293207.335,2163408.87
293207.335,2163437.234
293349.153,2163437.234
293349.153,2163465.597
293377.516,2163465.597
293377.516,2163437.234
293462.606,2163437.234
293462.606,2163408.87
293632.787,2163408.87
293632.787,2163437.234
293774.605,2163437.234
293774.605,2163493.961
294001.513,2163493.961
294001.513,2163468.284
295088.139,2163850.908
294545.461,2164990.532
294107.034,2165053.952
294001.513,2165053.952
294001.513,2165069.216
292981.15,2165216.815
291883.026,2166987.682
292349.553,2168797.931
